Draw,Date,Winning Number 1,2,3,4,5,6,Bonus Number,Powerball,From Last,Low,High,Odd,Even,1-10,11-20,21-30,31-40,Division 1 Winners,Division 1 Prize,Division 2 Winners,Division 2 Prize,Division 3 Winners,Division 3 Prize,Division 4 Winners,Division 4 Prize,Division 5 Winners,Division 5 Prize,Division 6 Winners,Division 6 Prize,Division 7 Winners,Division 7 Prize
1310,2012-07-14,4,7,11,12,15,34,2,2,11,6,1,3,4,3,3,0,1,1,5000000.00,1,38428.00,30,1281.00,80,129.00,1206,66.00,1914,41.00,,
1309,2012-07-07,8,11,21,27,39,40,20,7,40,3,4,4,3,1,2,2,2,0,0.00,2,18136.00,36,1008.00,79,124.00,1244,61.00,1585,47.00,,
1308,2012-06-30,2,9,10,14,22,24,40,9,,4,3,1,6,3,1,2,1,1,6000000.00,1,38484.00,24,1604.00,74,140.00,1265,63.00,1510,52.00,,
1307,2012-06-23,25,26,28,29,30,32,5,4,,1,6,3,4,1,0,5,1,0,0.00,1,38033.00,48,792.00,74,138.00,1173,67.00,1506,52.00,,
1306,2012-06-16,9,18,20,27,33,39,6,2,6,4,3,4,3,2,2,1,2,0,0.00,0,0.00,24,2996.00,79,122.00,1129,66.00,1438,51.00,,
1305,2012-06-09,5,6,7,10,17,24,40,2,"10,24",5,2,3,4,4,1,1,1,1,10047030.00,0,0.00,48,1848.00,89,134.00,1521,61.00,1914,47.00,,
1304,2012-06-02,10,11,15,21,24,33,30,6,"10,21",3,4,4,3,1,2,3,1,0,0.00,2,21331.00,29,1471.00,87,132.00,1414,63.00,1846,47.00,,
1303,2012-05-26,8,10,12,20,21,39,26,1,,4,3,2,5,2,2,2,1,0,0.00,0,0.00,27,3018.00,94,117.00,1211,70.00,1699,49.00,,
1302,2012-05-19,13,16,18,32,36,37,17,4,"13,16,36",4,3,3,4,0,4,0,3,0,0.00,0,0.00,30,2632.00,77,138.00,1187,69.00,1583,51.00,,
1301,2012-05-12,2,13,16,24,35,36,19,8,35,4,3,3,4,1,3,1,2,0,0.00,0,0.00,33,3286.00,106,138.00,1676,67.00,2316,48.00,,
1300,2012-05-05,7,28,31,34,35,38,33,9,,1,6,4,3,1,0,1,5,0,0.00,3,13282.00,35,1138.00,76,141.00,1110,75.00,1532,53.00,,
1299,2012-04-28,1,4,12,13,20,24,22,9,"12,13",5,2,2,5,2,3,2,0,1,5000000.00,0,0.00,31,2553.00,74,144.00,1277,64.00,1618,50.00,,
1298,2012-04-21,7,11,12,13,15,16,30,3,13,6,1,4,3,1,5,1,0,0,0.00,1,38024.00,40,951.00,74,138.00,1446,55.00,1783,44.00,,
1297,2012-04-14,13,17,23,27,31,33,25,8,27,2,5,7,0,0,2,3,2,1,5000000.00,3,13254.00,36,1105.00,97,110.00,1536,54.00,1833,44.00,,
1296,2012-04-07,5,21,24,27,30,35,14,1,"5,21,24,35",2,5,4,3,1,1,4,1,0,0.00,3,17075.00,35,1464.00,101,136.00,1556,68.00,2014,52.00,,
1295,2012-03-31,4,5,21,24,35,40,37,7,,2,5,4,3,2,0,2,3,1,26264930.00,4,23379.00,77,1214.00,160,157.00,2889,67.00,3835,50.00,,
1294,2012-03-24,2,9,14,19,22,33,10,2,33,5,2,3,4,3,2,1,1,0,0.00,3,26456.00,78,1018.00,160,133.00,2623,63.00,3515,46.00,,
1293,2012-03-17,4,5,11,18,33,40,23,2,11,4,3,4,3,2,2,1,2,0,0.00,3,21056.00,50,1263.00,124,137.00,2076,63.00,2760,47.00,,
1292,2012-03-10,8,11,15,24,35,39,38,4,"8,39",3,4,4,3,1,2,1,3,0,0.00,1,57012.00,43,1326.00,105,146.00,1807,66.00,2342,50.00,,
1291,2012-03-03,3,8,23,31,39,40,22,7,"3,40",2,5,4,3,2,0,2,3,0,0.00,1,53132.00,39,1362.00,117,122.00,1748,63.00,2223,49.00,,
1290,2012-02-25,3,7,9,20,27,40,37,1,"7,27",4,3,5,2,3,1,1,2,0,0.00,2,24889.00,36,1383.00,115,116.00,1620,64.00,2032,50.00,,
1289,2012-02-18,7,13,22,27,34,36,30,7,7,2,5,3,4,1,1,3,2,0,0.00,1,46588.00,42,1109.00,92,136.00,1766,55.00,2076,46.00,,
1288,2012-02-11,2,7,9,17,21,33,29,3,"21,33",4,3,6,1,3,1,2,1,0,0.00,0,0.00,62,1445.00,97,124.00,1696,55.00,2100,44.00,,
1287,2012-02-04,21,23,26,33,34,38,35,1,"26,33,35",0,7,4,3,0,0,3,4,0,0.00,0,0.00,19,4438.00,92,123.00,1169,75.00,1633,53.00,,
1286,2012-01-28,6,8,16,33,35,40,26,5,,3,4,2,5,2,1,1,3,0,0.00,0,0.00,29,2784.00,82,132.00,1187,71.00,1658,50.00,,
1285,2012-01-21,1,4,7,13,20,38,39,7,1,5,2,4,3,3,2,0,2,0,0.00,2,19436.00,31,1254.00,88,119.00,1472,55.00,1651,48.00,,
1284,2012-01-14,1,3,5,16,19,34,9,9,,6,1,5,2,4,2,0,1,0,0.00,2,18964.00,30,1264.00,81,126.00,1075,73.00,1721,45.00,,
1283,2012-01-07,8,10,12,35,36,40,14,10,"10,36",4,3,1,6,2,2,0,3,0,0.00,4,9110.00,20,1822.00,52,189.00,1031,74.00,1413,53.00,,
1282,2011-12-31,4,10,13,27,36,39,26,9,26,3,4,3,4,2,1,2,2,1,5000000.00,1,58496.00,44,1329.00,92,171.00,1680,72.00,2295,52.00,,
1281,2011-12-24,7,15,18,26,32,34,12,3,,4,3,2,5,1,3,1,2,0,0.00,4,15301.00,51,1200.00,140,118.00,1934,66.00,2680,47.00,,
1280,2011-12-17,9,13,19,23,31,40,24,3,13,3,4,5,2,1,2,2,2,1,6000000.00,2,21403.00,53,808.00,72,160.00,1461,61.00,1898,46.00,,
1279,2011-12-10,13,14,27,30,36,37,28,3,,2,5,3,4,0,2,3,2,0,0.00,2,18886.00,26,1453.00,67,152.00,1111,71.00,1529,51.00,,
1278,2011-12-03,4,15,18,21,32,33,26,5,33,3,4,3,4,1,2,2,2,0,0.00,0,0.00,23,3102.00,60,160.00,1153,64.00,1468,50.00,,
1277,2011-11-26,3,8,17,23,33,38,40,8,,3,4,4,3,2,1,1,3,1,6000000.00,3,13580.00,60,679.00,108,101.00,1625,52.00,1990,42.00,,
1276,2011-11-19,13,15,25,26,30,31,6,9,"6,31",3,4,4,3,1,2,3,1,0,0.00,1,37425.00,31,1207.00,80,126.00,1070,73.00,1383,55.00,,
1275,2011-11-12,1,2,5,6,8,18,31,6,"2,5,31",6,1,3,4,5,1,0,1,0,0.00,1,36871.00,57,647.00,61,163.00,1638,47.00,1599,47.00,,
1274,2011-11-05,2,5,21,31,35,38,29,6,"2,21",2,5,5,2,2,0,2,3,1,15114000.00,0,0.00,28,3775.00,100,142.00,1577,70.00,2026,53.00,,
1273,2011-10-29,1,15,16,21,26,34,2,9,,4,3,3,4,2,2,2,1,0,0.00,0,0.00,32,3017.00,97,134.00,1415,71.00,1874,53.00,,
1272,2011-10-22,6,10,12,24,35,40,9,7,12,4,3,2,5,3,1,1,2,0,0.00,0,0.00,44,2262.00,108,124.00,1641,63.00,2473,41.00,,
1271,2011-10-15,12,13,26,31,32,34,7,2,,3,4,3,4,1,2,1,3,0,0.00,1,44729.00,28,1597.00,74,163.00,1319,71.00,1805,51.00,,
1270,2011-10-08,17,23,25,28,39,40,15,10,40,2,5,5,2,0,2,3,2,0,0.00,1,41795.00,24,1741.00,63,178.00,1143,76.00,1664,51.00,,
1269,2011-10-01,4,6,7,21,33,40,5,9,21,4,3,4,3,4,0,1,2,0,0.00,1,41031.00,27,1520.00,73,151.00,1171,73.00,1613,52.00,,
1268,2011-09-24,3,11,13,14,21,36,1,9,3,5,2,5,2,2,3,1,1,0,0.00,1,40135.00,35,1147.00,77,140.00,1261,66.00,1603,51.00,,
1267,2011-09-17,6,12,15,26,27,34,3,2,"12,27",4,3,3,4,2,2,2,1,0,0.00,0,0.00,39,1960.00,68,151.00,1180,67.00,1599,49.00,,
1266,2011-09-10,5,8,12,22,27,39,32,4,,3,4,3,4,2,1,2,2,0,0.00,1,36306.00,39,931.00,85,115.00,1437,53.00,1568,47.00,,
1265,2011-09-03,1,7,16,19,26,37,28,5,37,4,3,4,3,2,2,2,1,2,2500000.00,2,24747.00,55,900.00,130,102.00,1651,62.00,2238,45.00,,
1264,2011-08-27,23,25,31,32,37,38,13,3,,1,6,5,2,0,1,2,4,0,0.00,0,0.00,22,3318.00,63,156.00,1171,65.00,1694,44.00,,
1263,2011-08-20,2,4,15,28,29,30,19,3,19,4,3,3,4,2,2,3,0,2,11853230.00,0,0.00,63,2170.00,138,133.00,2281,62.00,3064,46.00,,
1262,2011-08-13,9,19,24,35,39,40,12,6,,3,4,4,3,1,2,1,3,0,0.00,2,32046.00,48,1335.00,129,134.00,1990,67.00,2842,46.00,,
1261,2011-08-06,1,13,14,22,26,36,7,5,26,4,3,3,4,2,2,2,1,0,0.00,0,0.00,44,2635.00,113,138.00,1786,68.00,2715,44.00,,
1260,2011-07-30,5,16,25,26,27,39,17,10,39,3,4,5,2,1,2,3,1,0,0.00,0,0.00,26,4065.00,78,182.00,1501,73.00,1935,56.00,,
1259,2011-07-23,6,8,10,23,33,39,2,1,"6,23",4,3,3,4,4,0,1,2,0,0.00,2,25191.00,41,1229.00,90,151.00,1398,75.00,2104,49.00,,
1258,2011-07-16,6,17,22,23,25,35,7,3,,3,4,5,2,2,1,3,1,0,0.00,3,15489.00,36,1291.00,85,147.00,1448,67.00,1933,49.00,,
1257,2011-07-09,15,18,20,32,37,39,31,9,,3,4,4,3,0,3,0,4,0,0.00,1,44504.00,27,1648.00,66,181.00,1260,73.00,1597,57.00,,
1256,2011-07-02,1,2,19,28,30,36,27,10,,3,4,3,4,2,1,3,1,0,0.00,0,0.00,23,3551.00,77,143.00,1142,74.00,1584,53.00,,
1255,2011-06-25,3,17,18,26,34,39,25,2,25,3,4,4,3,1,2,2,2,0,0.00,0,0.00,24,3332.00,66,163.00,1201,69.00,1554,53.00,,
1254,2011-06-18,15,16,21,25,30,32,13,5,,3,4,4,3,0,3,3,1,0,0.00,0,0.00,23,3405.00,80,132.00,1229,66.00,1706,47.00,,
1253,2011-06-11,1,2,7,27,28,40,31,1,2,3,4,4,3,3,0,2,2,0,0.00,3,12606.00,31,1220.00,73,139.00,1239,64.00,1497,52.00,,
1252,2011-06-04,2,20,22,25,26,38,12,3,26,3,4,1,6,1,2,3,1,0,0.00,1,38369.00,25,1535.00,76,136.00,1182,68.00,1645,48.00,,
1251,2011-05-28,7,9,21,26,27,33,4,3,"7,27",3,4,5,2,3,0,3,1,0,0.00,1,35816.00,44,814.00,76,127.00,1207,62.00,1726,42.00,,
1250,2011-05-21,7,12,15,22,27,31,11,8,12,4,3,5,2,1,3,2,1,1,10132430.00,0,0.00,40,2159.00,91,128.00,1547,58.00,1996,44.00,,
1249,2011-05-14,6,12,20,28,30,34,33,2,"20,28,30",3,4,1,6,1,2,2,2,0,0.00,0,0.00,35,2344.00,67,165.00,1214,70.00,1558,54.00,,
1248,2011-05-07,24,27,28,30,36,37,20,2,"20,28,36,37",1,6,2,5,0,1,4,2,0,0.00,1,51452.00,41,1255.00,89,156.00,1544,69.00,2034,52.00,,
1247,2011-04-30,4,5,8,20,28,37,36,1,,4,3,2,5,3,1,1,2,0,0.00,0,0.00,29,2635.00,61,169.00,1130,70.00,1385,56.00,,
1246,2011-04-23,13,16,18,23,27,31,6,10,,4,3,4,3,1,3,2,1,0,0.00,0,0.00,48,2195.00,107,132.00,1525,72.00,2072,52.00,,
1245,2011-04-16,4,8,17,24,38,39,15,10,8,4,3,3,4,2,2,1,2,0,0.00,1,37009.00,31,1194.00,51,195.00,988,78.00,1376,55.00,,
1244,2011-04-09,3,5,8,18,20,35,10,3,8,6,1,3,4,4,2,0,1,2,17612430.00,3,52887.00,133,1193.00,361,118.00,5511,60.00,8043,40.00,,
1243,2011-04-02,8,13,25,28,31,34,21,8,13,2,5,4,3,1,1,3,2,0,0.00,2,47581.00,89,1069.00,207,124.00,3214,62.00,4396,44.00,,
1242,2011-03-26,3,10,13,19,22,33,38,5,,4,3,4,3,2,2,1,2,0,0.00,4,19614.00,93,844.00,159,133.00,3015,54.00,3369,48.00,,
1241,2011-03-19,1,18,21,24,29,40,35,6,1,2,5,4,3,1,1,3,2,0,0.00,0,0.00,47,2857.00,128,141.00,2108,66.00,2726,50.00,,
1240,2011-03-12,1,9,10,19,33,38,23,2,"1,23",4,3,5,2,3,1,1,2,0,0.00,0,0.00,49,2569.00,123,138.00,1935,68.00,2636,49.00,,
1239,2011-03-05,1,8,23,25,31,40,28,10,25,2,5,4,3,2,0,3,2,0,0.00,1,68688.00,37,1856.00,125,148.00,2029,70.00,2705,52.00,,
1238,2011-02-26,4,6,12,17,27,32,25,9,"17,27,32",4,3,3,4,2,2,2,1,0,0.00,1,47317.00,41,1154.00,75,170.00,1533,64.00,1843,52.00,,
1237,2011-02-19,2,15,17,27,32,37,13,6,"27,37",4,3,5,2,1,3,1,2,0,0.00,1,46630.00,39,1196.00,96,131.00,1505,64.00,1942,49.00,,
1236,2011-02-12,7,27,29,36,37,38,19,4,36,2,5,5,2,1,1,2,3,0,0.00,2,22716.00,24,1893.00,86,142.00,1399,68.00,2027,46.00,,
1235,2011-02-05,5,6,13,31,33,36,40,2,5,3,4,4,3,2,1,0,4,0,0.00,1,41741.00,28,1491.00,71,158.00,1246,70.00,1620,53.00,,
1234,2011-01-29,1,2,5,12,22,29,9,1,,5,2,4,3,4,1,2,0,0,0.00,3,13263.00,30,1326.00,96,112.00,1338,62.00,1890,43.00,,
1233,2011-01-22,13,18,19,30,33,34,40,4,,3,4,3,4,0,3,1,3,0,0.00,1,39681.00,32,1240.00,67,159.00,1201,69.00,1642,49.00,,
1232,2011-01-15,1,2,10,15,32,36,35,10,"10,36",4,3,3,4,3,1,0,3,0,0.00,3,12459.00,9,4153.00,73,138.00,1054,74.00,1390,55.00,,
1231,2011-01-08,5,10,16,20,36,37,30,10,"5,10,37",4,3,2,5,2,2,1,2,0,0.00,1,36477.00,31,1177.00,57,172.00,1065,71.00,1461,51.00,,
1230,2011-01-01,5,10,13,29,34,37,7,8,10,4,3,5,2,3,1,1,2,0,0.00,2,25335.00,42,1206.00,115,119.00,1634,65.00,2191,47.00,,
1229,2010-12-25,3,6,10,12,22,25,28,5,28,4,3,2,5,3,1,3,0,1,12658040.00,1,61657.00,77,801.00,154,108.00,2319,55.00,2744,46.00,,
1228,2010-12-18,1,19,26,28,38,39,27,4,26,2,5,4,3,1,1,3,2,0,0.00,1,45455.00,32,1420.00,77,159.00,1443,66.00,1909,49.00,,
1227,2010-12-11,2,3,11,13,16,26,8,8,,6,1,3,4,3,3,1,0,0,0.00,1,40078.00,29,1382.00,113,95.00,1332,63.00,2284,36.00,,
1226,2010-12-04,1,14,19,21,32,34,30,10,"1,21,32",3,4,3,4,1,2,2,2,0,0.00,1,37726.00,25,1509.00,63,161.00,955,82.00,1378,56.00,,
1225,2010-11-27,1,7,8,32,36,38,21,3,,3,4,3,4,3,0,1,3,0,0.00,1,37557.00,31,1212.00,75,135.00,1174,67.00,1721,45.00,,
1224,2010-11-20,6,9,12,17,23,30,3,8,6,5,2,4,3,3,2,2,0,0,0.00,2,18344.00,43,853.00,106,93.00,1321,58.00,1968,38.00,,
1223,2010-11-13,6,15,19,28,33,35,36,10,28,3,4,4,3,1,2,1,3,0,0.00,0,0.00,31,2313.00,62,156.00,963,77.00,1333,55.00,,
1222,2010-11-06,11,20,28,31,32,38,10,1,28,3,4,2,5,1,2,1,3,0,0.00,1,34218.00,21,1629.00,63,146.00,912,78.00,1422,49.00,,
1221,2010-10-30,2,7,16,21,25,28,13,2,13,4,3,4,3,2,2,3,0,1,5000000.00,7,5206.00,40,911.00,118,83.00,1334,57.00,1709,44.00,,
1220,2010-10-23,4,23,27,34,37,40,13,10,,2,5,4,3,1,1,2,3,0,0.00,1,36170.00,28,1292.00,60,162.00,996,76.00,1339,55.00,,
1219,2010-10-16,9,14,15,31,35,38,29,10,"35,38",3,4,5,2,1,2,1,3,1,28309880.00,2,52234.00,87,1201.00,151,186.00,2904,75.00,3844,56.00,,
1218,2010-10-09,1,6,22,28,35,38,32,9,38,2,5,2,5,2,0,2,3,0,0.00,1,81458.00,52,1566.00,161,136.00,2519,67.00,3124,53.00,,
1217,2010-10-02,5,13,30,34,37,40,38,2,5,2,5,3,4,1,1,1,4,0,0.00,1,67236.00,41,1640.00,112,162.00,1911,73.00,2623,52.00,,
1216,2010-09-25,4,5,11,14,27,32,1,10,"4,32",5,2,4,3,3,2,1,1,0,0.00,0,0.00,46,2571.00,110,145.00,1650,74.00,2264,53.00,,
1215,2010-09-18,9,12,19,23,32,37,4,4,,4,3,4,3,2,2,1,2,0,0.00,0,0.00,58,1846.00,141,102.00,1808,61.00,2621,42.00,,
1214,2010-09-11,1,2,5,31,34,39,25,2,"31,39",3,4,5,2,3,0,1,3,0,0.00,0,0.00,40,2481.00,97,138.00,1523,68.00,1991,51.00,,
1213,2010-09-04,16,18,31,35,36,39,37,3,,2,5,4,3,0,2,0,5,0,0.00,3,18618.00,41,1362.00,101,149.00,1729,67.00,2376,48.00,,
1212,2010-08-28,3,7,11,26,38,40,12,6,,4,3,3,4,2,2,1,2,0,0.00,1,44559.00,35,1273.00,90,133.00,1476,63.00,1870,49.00,,
1211,2010-08-21,10,13,17,22,23,33,25,4,"13,23",3,4,5,2,1,2,3,1,0,0.00,2,21711.00,33,1316.00,86,136.00,1611,56.00,1853,48.00,,
1210,2010-08-14,2,11,13,23,29,30,18,5,18,4,3,4,3,1,3,3,0,0,0.00,0,0.00,29,2832.00,83,133.00,1336,64.00,1890,44.00,,
1209,2010-08-07,4,18,24,28,34,35,14,6,28,3,4,1,6,1,2,2,2,0,0.00,2,19602.00,27,1452.00,92,115.00,1208,67.00,1638,49.00,,
1208,2010-07-31,1,8,22,26,28,38,9,3,"1,22",3,4,2,5,3,0,3,1,0,0.00,2,18668.00,28,1333.00,71,142.00,1240,63.00,1676,45.00,,
1207,2010-07-24,1,11,12,22,32,36,35,6,"35,36",3,4,3,4,1,2,1,3,0,0.00,1,36919.00,27,1367.00,76,131.00,1105,69.00,1414,53.00,,
1206,2010-07-17,5,8,10,24,28,35,36,6,10,3,4,2,5,3,0,2,2,0,0.00,1,35341.00,24,1473.00,67,142.00,1129,65.00,1432,50.00,,
1205,2010-07-10,2,10,11,18,22,25,16,5,,5,2,2,5,2,3,2,0,0,0.00,0,0.00,19,3554.00,67,136.00,1279,55.00,1669,41.00,,
1204,2010-07-03,1,6,17,21,24,34,40,10,,3,4,3,4,2,1,2,2,0,0.00,0,0.00,21,3005.00,58,146.00,841,78.00,1220,53.00,,
1203,2010-06-26,5,7,8,11,28,35,25,8,,4,3,5,2,3,1,2,1,1,13290010.00,2,25963.00,53,980.00,132,106.00,1797,60.00,2393,44.00,,
1202,2010-06-19,14,18,30,33,36,37,29,3,"30,36",2,5,3,4,0,2,2,3,0,0.00,2,23940.00,34,1408.00,82,157.00,1473,68.00,1941,50.00,,
1201,2010-06-12,10,12,30,32,36,38,21,2,30,2,5,1,6,1,1,2,3,0,0.00,1,46079.00,32,1440.00,92,135.00,1429,67.00,1929,49.00,,
1200,2010-06-05,7,11,16,20,25,30,34,6,,4,3,3,4,1,3,2,1,0,0.00,0,0.00,38,2273.00,104,112.00,1444,62.00,1775,50.00,,
1199,2010-05-29,1,10,12,21,27,31,9,3,1,4,3,5,2,3,1,2,1,0,0.00,3,13057.00,27,1451.00,84,126.00,1359,60.00,1859,43.00,,
1198,2010-05-22,1,4,14,18,25,36,30,8,25,4,3,2,5,2,2,2,1,0,0.00,1,37149.00,31,1198.00,68,147.00,1172,66.00,1510,50.00,,
1197,2010-05-15,16,19,23,26,27,32,25,10,,2,5,4,3,0,2,4,1,0,0.00,0,0.00,25,2902.00,71,138.00,1061,71.00,1495,49.00,,
1196,2010-05-08,10,11,14,18,22,31,21,2,"11,31",4,3,3,4,1,3,2,1,0,0.00,1,46006.00,34,1353.00,80,155.00,1438,66.00,2016,47.00,,
1195,2010-05-01,4,8,16,20,31,38,11,5,16,5,2,2,5,2,3,0,2,0,0.00,1,34889.00,19,1836.00,66,142.00,1108,65.00,1466,49.00,,
1194,2010-04-24,1,16,18,30,33,40,23,8,30,3,4,3,4,1,2,2,2,0,0.00,0,0.00,24,2646.00,66,130.00,1099,60.00,1412,46.00,,
1193,2010-04-17,3,9,29,30,35,39,19,4,3,3,4,6,1,2,1,2,2,1,9785562.00,0,0.00,22,4049.00,80,150.00,1346,69.00,2032,45.00,,
1192,2010-04-10,3,5,6,21,27,38,28,1,28,3,4,4,3,3,0,3,1,0,0.00,0,0.00,26,3006.00,89,118.00,1169,69.00,1601,50.00,,
1191,2010-04-03,7,13,14,16,17,36,28,8,7,5,2,3,4,1,4,1,1,0,0.00,1,51507.00,43,1198.00,113,123.00,1672,64.00,2282,46.00,,
1190,2010-03-27,7,12,15,27,37,39,23,3,23,3,4,6,1,1,2,2,2,0,0.00,4,9197.00,36,1022.00,72,138.00,1367,56.00,1755,43.00,,
1189,2010-03-20,19,23,25,30,31,32,6,6,,2,5,4,3,1,1,3,2,0,0.00,0,0.00,28,2559.00,79,122.00,1107,67.00,1634,45.00,,
1188,2010-03-13,4,7,12,14,15,16,22,6,14,6,1,2,5,2,4,1,0,0,0.00,1,34083.00,29,1175.00,82,112.00,1135,62.00,1534,45.00,,
1187,2010-03-06,5,11,26,30,37,39,14,5,14,3,4,4,3,1,2,2,2,0,0.00,1,32495.00,31,1048.00,63,139.00,1063,63.00,1421,47.00,,
1186,2010-02-27,9,14,16,20,36,40,34,4,36,4,3,1,6,1,3,0,3,0,0.00,0,0.00,23,2674.00,74,112.00,932,69.00,1264,50.00,,
1185,2010-02-20,11,15,21,24,37,38,36,4,38,2,5,4,3,0,2,2,3,1,3000000.00,0,0.00,24,2603.00,57,148.00,968,67.00,1226,52.00,,
1184,2010-02-13,14,25,29,33,35,38,40,9,14,1,6,4,3,0,1,2,4,1,3000000.00,0,0.00,28,2266.00,48,178.00,873,75.00,1227,53.00,,
1183,2010-02-06,11,14,15,19,23,36,39,5,"11,19,36",4,3,5,2,0,4,1,2,1,3000000.00,0,0.00,23,2659.00,54,152.00,947,67.00,1239,50.00,,
1182,2010-01-30,3,8,11,13,19,36,29,7,"3,13",5,2,5,2,2,3,1,1,1,4000000.00,0,0.00,25,3023.00,75,136.00,1260,62.00,1770,44.00,,
1181,2010-01-23,3,4,28,30,34,39,13,5,3,3,4,3,4,2,1,2,2,0,0.00,1,33444.00,23,1454.00,64,141.00,997,70.00,1409,48.00,,
1180,2010-01-16,3,6,11,18,22,29,20,6,,5,2,3,4,2,3,2,0,1,9000000.00,1,39770.00,35,1136.00,88,122.00,1548,53.00,1788,45.00,,
1179,2010-01-09,16,21,30,32,37,40,12,8,21,2,5,2,5,0,2,2,3,0,0.00,0,0.00,34,2204.00,93,108.00,1153,68.00,1630,47.00,,
1178,2010-01-02,13,21,23,25,34,39,9,4,23,2,5,6,1,1,1,3,2,0,0.00,2,24421.00,46,1062.00,96,137.00,1507,67.00,2119,47.00,,
1177,2009-12-26,1,3,18,22,27,40,23,3,"1,18",3,4,4,3,2,1,3,1,0,0.00,1,50514.00,43,1175.00,98,139.00,1781,59.00,2372,43.00,,
1176,2009-12-19,1,5,13,26,30,39,18,2,1,4,3,4,3,2,2,2,1,0,0.00,0,0.00,32,2274.00,99,99.00,1123,67.00,1633,45.00,,
1175,2009-12-12,1,4,6,8,21,23,25,7,4,4,3,4,3,4,0,3,0,0,0.00,0,0.00,31,2063.00,74,116.00,1212,55.00,1409,46.00,,
1174,2009-12-05,2,4,15,30,32,38,22,7,"15,22,32",3,4,1,6,2,1,2,2,0,0.00,2,15011.00,18,1668.00,71,114.00,886,70.00,1415,43.00,,
1173,2009-11-28,5,14,15,20,22,32,7,3,22,5,2,3,4,2,3,1,1,1,3000000.00,0,0.00,20,3064.00,70,118.00,983,65.00,1418,44.00,,
1172,2009-11-21,12,18,22,25,36,39,37,4,,2,5,3,4,0,2,2,3,1,6000000.00,1,34758.00,33,1053.00,68,138.00,1075,67.00,1440,49.00,,
1171,2009-11-14,2,5,8,24,28,30,32,5,"5,32",3,4,1,6,3,0,3,1,0,0.00,2,19170.00,38,1009.00,75,138.00,1335,60.00,1618,48.00,,
1170,2009-11-07,5,13,18,32,37,40,23,5,13,3,4,4,3,1,2,1,3,0,0.00,2,16701.00,28,1193.00,79,114.00,1128,62.00,1548,44.00,,
1169,2009-10-31,9,10,13,28,30,34,21,5,"13,21",3,4,3,4,2,1,3,1,0,0.00,0,0.00,20,3050.00,73,112.00,903,70.00,1356,46.00,,
1168,2009-10-24,2,8,15,21,31,35,13,5,21,4,3,5,2,2,2,1,2,1,5000000.00,0,0.00,26,2661.00,85,110.00,1082,66.00,1554,45.00,,
1167,2009-10-17,12,16,21,29,33,37,3,6,"29,33",3,4,5,2,1,2,2,2,0,0.00,2,16305.00,27,1208.00,69,127.00,1007,67.00,1443,46.00,,
1166,2009-10-10,13,26,29,31,33,35,38,2,"13,31",1,6,5,2,0,1,2,4,0,0.00,0,0.00,30,2064.00,61,137.00,873,74.00,1254,50.00,,
1165,2009-10-03,1,13,15,25,27,31,16,9,13,4,3,6,1,1,3,2,1,1,22206970.00,0,0.00,45,2890.00,97,181.00,2007,67.00,2530,52.00,,
1164,2009-09-26,8,13,19,22,33,36,29,5,13,3,4,4,3,1,2,2,2,0,0.00,2,30515.00,55,1110.00,131,125.00,2167,58.00,2829,44.00,,
1163,2009-09-19,4,13,18,24,25,37,3,3,"4,25",4,3,4,3,2,2,2,1,0,0.00,2,26339.00,49,1075.00,124,114.00,1768,62.00,2607,41.00,,
1162,2009-09-12,4,10,11,25,31,40,2,7,31,4,3,3,4,3,1,1,2,0,0.00,1,49458.00,46,1075.00,96,139.00,1697,61.00,2256,45.00,,
1161,2009-09-05,1,7,13,15,22,31,14,7,22,5,2,5,2,2,3,1,1,0,0.00,1,55195.00,33,1673.00,110,135.00,2109,54.00,2688,42.00,,
1160,2009-08-29,8,10,20,21,22,23,28,4,8,3,4,2,5,2,1,4,0,0,0.00,1,45001.00,41,1098.00,95,128.00,1574,59.00,1974,46.00,,
1159,2009-08-22,13,18,19,35,39,40,8,9,"39,40",4,3,4,3,1,3,0,3,0,0.00,0,0.00,37,2307.00,78,147.00,1237,72.00,1643,53.00,,
1158,2009-08-15,2,3,17,27,39,40,22,1,,3,4,4,3,2,1,2,2,0,0.00,0,0.00,32,2603.00,88,127.00,1295,67.00,1676,51.00,,
1157,2009-08-08,12,19,23,24,31,35,8,5,"12,19,35",3,4,4,3,1,2,2,2,0,0.00,1,38076.00,38,1002.00,77,133.00,1241,64.00,1690,46.00,,
1156,2009-08-01,12,13,19,26,35,40,2,2,19,4,3,3,4,1,3,1,2,0,0.00,1,36043.00,27,1335.00,69,141.00,1047,71.00,1672,44.00,,
1155,2009-07-25,5,15,16,19,20,23,27,2,16,5,2,5,2,1,4,2,0,0,0.00,1,42632.00,28,1523.00,92,125.00,1354,65.00,1841,47.00,,
1154,2009-07-18,4,16,29,32,38,40,36,6,"32,36",2,5,1,6,1,1,1,4,0,0.00,0,0.00,35,2089.00,80,123.00,1105,69.00,1567,48.00,,
1153,2009-07-11,9,12,24,32,36,37,22,2,"9,12",2,5,2,5,1,1,2,3,0,0.00,0,0.00,35,1899.00,49,183.00,1025,67.00,1434,47.00,,
1152,2009-07-04,2,7,9,12,17,26,31,8,9,5,2,4,3,3,2,1,1,0,0.00,3,10736.00,27,1193.00,80,108.00,1290,52.00,1456,45.00,,
